,STEP,ID,x,y,Kind
5355,62,33,21,13,normal
5356,62,34,20,9,normal
5357,62,36,22,10,normal
5358,62,39,23,17,normal
5359,62,41,20,16,normal
5360,62,42,25,7,normal
5361,62,43,23,8,normal
5362,62,46,20,8,normal
5363,62,47,25,12,normal
5364,62,48,25,18,normal
5365,62,49,22,16,normal
5366,62,50,20,17,normal
5367,62,55,24,12,normal
5368,62,56,21,7,normal
5369,62,57,23,13,normal
5370,62,58,19,9,normal
5371,62,62,21,10,normal
5372,62,63,22,15,normal
5373,62,64,21,15,normal
5374,62,65,24,10,normal
5375,62,66,19,16,normal
5376,62,67,24,11,normal
5377,62,68,19,10,normal
5378,62,69,24,18,normal
5379,62,70,21,12,normal
5380,62,71,21,14,normal
5381,62,72,23,16,normal
5382,62,73,25,8,normal
5383,62,75,21,8,normal
5384,62,77,24,8,normal
5385,62,80,23,16,normal
5386,62,83,23,12,normal
5387,62,84,18,17,normal
5388,62,86,24,16,normal
5389,62,87,20,18,normal
5390,62,88,23,15,normal
5391,62,90,22,7,normal
5392,62,92,23,11,normal
5393,62,93,19,17,normal
5394,62,94,24,14,normal
5395,62,95,24,13,normal
5396,62,96,18,16,normal
5397,62,97,21,11,normal
5398,62,98,24,9,normal
5399,62,99,17,17,normal
5400,63,1,22,12,normal
5401,63,2,24,17,normal
5402,63,3,25,15,normal
5403,63,5,22,17,normal
5404,63,6,25,16,normal
5405,63,7,21,9,normal
5406,63,9,21,18,normal
5407,63,11,25,17,normal
5408,63,12,19,18,normal
5409,63,14,21,16,normal
5410,63,15,22,11,normal
5411,63,16,20,10,normal
5412,63,17,23,14,normal
5413,63,18,25,13,normal
5414,63,20,22,6,normal
5415,63,22,21,17,normal
5416,63,23,25,10,normal
5417,63,24,25,11,normal
5418,63,25,22,14,normal
5419,63,26,20,13,normal
5420,63,29,23,10,normal
5421,63,31,22,18,normal
5422,63,32,23,9,normal
5423,63,33,21,13,normal
5424,63,34,20,9,normal
5425,63,36,22,10,normal
5426,63,39,23,17,normal
5427,63,41,20,15,normal
5428,63,42,25,7,normal
5429,63,43,23,8,normal
5430,63,46,20,7,normal
5431,63,47,25,12,normal
5432,63,48,25,18,normal
5433,63,49,22,16,normal
5434,63,50,20,17,normal
5435,63,55,24,12,normal
5436,63,56,21,7,normal
5437,63,57,23,13,normal
5438,63,58,19,9,normal
5439,63,62,21,10,normal
5440,63,63,22,15,normal
5441,63,64,21,15,normal
5442,63,65,24,10,normal
5443,63,66,19,16,normal
5444,63,67,24,11,normal
5445,63,68,19,10,normal
5446,63,69,24,18,normal
5447,63,70,21,12,normal
5448,63,71,21,14,normal
5449,63,72,23,16,normal
5450,63,73,25,8,normal
5451,63,75,22,8,normal
5452,63,77,24,8,normal
5453,63,80,23,16,normal
5454,63,83,23,12,normal
5455,63,84,18,17,normal
5456,63,86,24,16,normal
5457,63,87,20,18,normal
5458,63,88,23,15,normal
5459,63,90,23,7,normal
5460,63,92,23,11,normal
5461,63,93,19,17,normal
5462,63,94,24,14,normal
5463,63,95,24,13,normal
5464,63,96,18,16,normal
5465,63,97,21,11,normal
5466,63,98,24,9,normal
5467,63,99,17,17,normal
5468,64,1,22,12,normal
5469,64,2,24,17,normal
5470,64,3,25,15,normal
5471,64,5,22,17,normal
5472,64,6,25,16,normal
5473,64,7,21,9,normal
5474,64,9,21,18,normal
5475,64,11,25,17,normal
5476,64,12,19,18,normal
5477,64,14,21,16,normal
5478,64,15,22,11,normal
5479,64,16,20,10,normal
5480,64,17,23,14,normal
5481,64,18,25,13,normal
5482,64,20,22,6,normal
5483,64,22,21,17,normal
5484,64,23,25,10,normal
5485,64,24,25,11,normal
5486,64,25,22,14,normal
5487,64,26,20,13,normal
5488,64,29,23,10,normal
5489,64,31,23,18,normal
5490,64,32,23,9,normal
5491,64,33,22,13,normal
5492,64,34,20,9,normal
5493,64,36,22,10,normal
5494,64,39,23,17,normal
5495,64,41,20,15,normal
5496,64,42,24,7,normal
5497,64,43,23,8,normal
5498,64,46,20,8,normal
5499,64,47,25,12,normal
5500,64,48,25,18,normal
5501,64,49,22,16,normal
5502,64,50,20,16,normal
5503,64,55,24,12,normal
5504,64,56,21,7,normal
5505,64,57,23,13,normal
5506,64,58,19,9,normal
5507,64,62,21,10,normal
5508,64,63,22,15,normal
5509,64,64,21,15,normal
5510,64,65,24,10,normal
5511,64,66,19,15,normal
5512,64,67,24,11,normal
5513,64,68,19,10,normal
5514,64,69,24,18,normal
5515,64,70,21,12,normal
5516,64,71,21,14,normal
5517,64,72,23,16,normal
5518,64,73,25,9,normal
5519,64,75,22,9,normal
5520,64,77,24,8,normal
5521,64,80,23,16,normal
5522,64,83,23,12,normal
5523,64,84,18,17,normal
5524,64,86,24,15,normal
5525,64,87,20,18,normal
5526,64,88,23,15,normal
5527,64,90,23,7,normal
5528,64,92,23,11,normal
5529,64,93,19,17,normal
5530,64,95,24,13,normal
5531,64,96,18,16,normal
5532,64,97,21,11,normal
5533,64,98,24,9,normal
5534,64,99,17,17,normal
5535,65,1,22,12,normal
5536,65,2,24,17,normal
5537,65,3,25,15,normal
5538,65,5,22,17,normal
5539,65,6,25,16,normal
5540,65,7,21,9,normal
5541,65,9,21,18,normal
5542,65,11,25,17,normal
5543,65,12,19,18,normal
5544,65,14,21,16,normal
5545,65,15,22,11,normal
5546,65,16,20,11,normal
5547,65,17,24,14,normal
5548,65,18,25,13,normal
5549,65,20,22,7,normal
5550,65,22,21,17,normal
5551,65,23,25,10,normal
5552,65,24,25,11,normal
5553,65,25,22,14,normal
5554,65,26,21,13,normal
5555,65,29,23,10,normal
5556,65,31,23,18,normal
5557,65,32,23,9,normal
5558,65,33,22,13,normal
5559,65,34,20,9,normal
5560,65,36,22,10,normal
5561,65,39,23,17,normal
5562,65,41,20,15,normal
5563,65,42,24,7,normal
5564,65,43,23,8,normal
5565,65,46,21,8,normal
5566,65,47,25,12,normal
5567,65,48,25,18,normal
5568,65,49,22,16,normal
5569,65,50,20,16,normal
5570,65,55,24,12,normal
5571,65,56,21,7,normal
5572,65,57,23,13,normal
5573,65,58,19,9,normal
5574,65,62,21,10,normal
5575,65,63,22,15,normal
5576,65,64,21,15,normal
5577,65,65,24,10,normal
5578,65,66,19,15,normal
5579,65,67,24,11,normal
5580,65,68,19,10,normal
5581,65,69,24,18,normal
5582,65,70,21,12,normal
5583,65,71,21,14,normal
5584,65,72,23,16,normal
5585,65,73,25,9,normal
5586,65,75,22,9,normal
5587,65,77,24,8,normal
5588,65,80,23,16,normal
5589,65,83,23,12,normal
5590,65,84,18,17,normal
5591,65,86,24,15,normal
5592,65,87,20,18,normal
5593,65,88,23,15,normal
5594,65,90,23,7,normal
5595,65,92,23,11,normal
5596,65,93,20,17,normal
5597,65,95,24,13,normal
5598,65,96,19,16,normal
5599,65,97,21,11,normal
5600,65,98,24,9,normal
5601,65,99,17,16,normal
5602,66,1,22,12,normal
5603,66,2,24,16,normal
5604,66,3,25,15,normal
5605,66,5,22,17,normal
5606,66,6,25,16,normal
5607,66,7,21,9,normal
5608,66,9,21,18,normal
5609,66,11,25,17,normal
5610,66,12,19,18,normal
5611,66,14,21,16,normal
5612,66,15,22,11,normal
5613,66,16,20,11,normal
5614,66,17,25,14,normal
5615,66,18,25,13,normal
5616,66,20,22,8,normal
5617,66,22,21,17,normal
5618,66,23,25,10,normal
5619,66,24,25,11,normal
5620,66,25,23,14,normal
5621,66,26,21,13,normal
5622,66,29,23,10,normal
5623,66,31,23,18,normal
5624,66,32,23,9,normal
5625,66,33,22,13,normal
5626,66,34,20,9,normal
5627,66,36,22,10,normal
5628,66,39,23,17,normal
5629,66,41,20,15,normal
5630,66,42,24,7,normal
5631,66,43,23,8,normal
5632,66,46,21,8,normal
5633,66,48,25,19,normal
5634,66,49,22,16,normal
5635,66,50,20,16,normal
5636,66,55,24,12,normal
5637,66,56,21,7,normal
5638,66,57,23,13,normal
5639,66,58,19,9,normal
5640,66,62,20,10,normal
5641,66,63,22,15,normal
5642,66,64,21,15,normal
5643,66,65,24,10,normal
5644,66,66,19,15,normal
5645,66,67,24,11,normal
5646,66,68,19,11,normal
5647,66,69,24,18,normal
5648,66,70,21,12,normal
5649,66,71,21,14,normal
5650,66,72,23,16,normal
5651,66,73,25,9,normal
5652,66,75,22,9,normal
5653,66,77,24,8,normal
5654,66,80,24,16,normal
5655,66,83,23,12,normal
5656,66,84,19,17,normal
5657,66,86,24,15,normal
5658,66,87,20,18,normal
5659,66,88,23,15,normal
5660,66,90,23,7,normal
5661,66,92,23,11,normal
5662,66,93,20,17,normal
5663,66,95,24,13,normal
5664,66,96,19,16,normal
5665,66,97,21,11,normal
5666,66,98,24,9,normal
5667,66,99,17,15,normal
5668,67,1,22,12,normal
5669,67,2,24,16,normal
5670,67,3,25,15,normal
5671,67,5,22,17,normal
5672,67,6,25,16,normal
5673,67,7,21,9,normal
5674,67,9,21,18,normal
5675,67,11,25,17,normal
5676,67,12,19,18,normal
5677,67,14,21,16,normal
5678,67,15,22,11,normal
5679,67,16,20,12,normal
5680,67,17,25,14,normal
5681,67,18,25,13,normal
5682,67,20,22,8,normal
5683,67,22,21,17,normal
5684,67,23,25,10,normal
5685,67,24,25,12,normal
5686,67,25,24,14,normal
5687,67,26,21,13,normal
5688,67,29,23,10,normal
5689,67,31,23,18,normal
5690,67,32,23,9,normal
5691,67,33,22,13,normal
5692,67,34,20,9,normal
5693,67,36,22,10,normal
5694,67,39,23,17,normal
5695,67,41,20,15,normal
5696,67,42,24,7,normal
5697,67,43,23,8,normal
5698,67,46,21,8,normal
5699,67,48,25,18,normal
5700,67,49,23,16,normal
5701,67,50,20,16,normal
5702,67,55,24,12,normal
5703,67,56,22,7,normal
5704,67,57,23,13,normal
5705,67,58,19,10,normal
5706,67,62,21,10,normal
5707,67,63,22,15,normal
5708,67,64,21,15,normal
5709,67,65,24,10,normal
5710,67,66,19,15,normal
5711,67,67,24,11,normal
5712,67,68,19,11,normal
5713,67,69,24,17,normal
5714,67,70,21,12,normal
5715,67,71,22,14,normal
5716,67,72,23,16,normal
5717,67,73,25,9,normal
5718,67,75,22,9,normal
5719,67,77,24,8,normal
5720,67,80,24,16,normal
5721,67,83,23,12,normal
5722,67,84,19,17,normal
5723,67,86,24,15,normal
5724,67,87,20,18,normal
5725,67,88,23,15,normal
5726,67,90,23,7,normal
5727,67,92,23,11,normal
5728,67,93,20,17,normal
5729,67,95,24,13,normal
5730,67,96,19,16,normal
5731,67,97,21,11,normal
5732,67,98,24,9,normal
5733,67,99,17,16,normal
5734,68,1,22,12,normal
5735,68,2,24,16,normal
5736,68,3,25,15,normal
5737,68,5,22,16,normal
5738,68,6,25,16,normal
5739,68,7,21,9,normal
5740,68,9,21,18,normal
5741,68,11,25,17,normal
5742,68,12,19,18,normal
5743,68,14,21,16,normal
5744,68,15,22,11,normal
5745,68,16,20,12,normal
5746,68,18,25,13,normal
5747,68,20,22,8,normal
5748,68,22,21,17,normal
5749,68,23,25,11,normal
5750,68,24,25,12,normal
5751,68,25,24,14,normal
5752,68,26,21,13,normal
5753,68,29,23,10,normal
5754,68,31,23,18,normal
5755,68,32,23,9,normal
5756,68,33,22,13,normal
5757,68,34,20,9,normal
5758,68,36,22,10,normal
5759,68,39,23,17,normal
5760,68,41,20,15,normal
5761,68,42,24,7,normal
5762,68,43,23,8,normal
5763,68,46,21,8,normal
5764,68,48,25,18,normal
5765,68,49,23,16,normal
5766,68,50,20,16,normal
5767,68,55,24,12,normal
5768,68,56,22,7,normal
5769,68,57,23,13,normal
5770,68,58,19,10,normal
5771,68,62,21,10,normal
5772,68,63,22,15,normal
5773,68,64,21,15,normal
5774,68,65,24,10,normal
5775,68,66,19,15,normal
5776,68,67,24,11,normal
5777,68,68,19,12,normal
5778,68,69,24,17,normal
5779,68,70,21,12,normal
5780,68,71,22,14,normal
5781,68,72,23,16,normal
5782,68,73,25,9,normal
5783,68,75,22,9,normal
5784,68,77,24,8,normal
5785,68,80,24,16,normal
5786,68,83,23,12,normal
5787,68,84,19,17,normal
5788,68,86,24,15,normal
5789,68,87,20,18,normal
5790,68,88,23,14,normal
5791,68,90,23,7,normal
5792,68,92,23,11,normal
5793,68,93,20,17,normal
5794,68,95,24,13,normal
5795,68,96,19,16,normal
5796,68,97,21,11,normal
5797,68,98,24,9,normal
5798,68,99,18,16,normal
5799,69,1,22,12,normal
5800,69,2,24,16,normal
5801,69,3,25,15,normal
5802,69,5,22,16,normal
5803,69,6,25,16,normal
5804,69,7,21,9,normal
5805,69,9,21,18,normal
5806,69,11,25,17,normal
5807,69,12,19,18,normal
5808,69,14,21,16,normal
5809,69,15,22,11,normal
5810,69,16,20,13,normal
5811,69,18,25,13,normal
5812,69,20,22,8,normal
5813,69,22,21,17,normal
5814,69,23,25,11,normal
5815,69,24,25,12,normal
5816,69,25,25,14,normal
5817,69,26,21,13,normal
5818,69,29,23,10,normal
5819,69,31,23,18,normal
5820,69,32,23,9,normal
5821,69,33,22,13,normal
5822,69,34,20,9,normal
5823,69,36,22,10,normal
5824,69,39,23,17,normal
5825,69,41,20,15,normal
5826,69,42,24,7,normal
5827,69,43,23,8,normal
5828,69,46,21,8,normal
5829,69,48,25,18,normal
5830,69,49,23,16,normal
5831,69,50,20,16,normal
5832,69,55,24,12,normal
5833,69,56,22,7,normal
5834,69,57,23,13,normal
5835,69,58,20,10,normal
5836,69,62,21,10,normal
5837,69,63,22,15,normal
5838,69,64,21,15,normal
5839,69,65,24,10,normal
5840,69,66,19,15,normal
5841,69,67,24,11,normal
5842,69,68,19,11,normal
5843,69,69,24,17,normal
5844,69,70,21,12,normal
5845,69,71,22,14,normal
5846,69,72,23,16,normal
5847,69,73,25,10,normal
5848,69,75,22,9,normal
5849,69,77,24,8,normal
5850,69,80,24,16,normal
5851,69,83,23,12,normal
5852,69,84,19,17,normal
5853,69,86,24,15,normal
5854,69,87,20,18,normal
5855,69,88,23,14,normal
5856,69,90,23,7,normal
5857,69,92,23,11,normal
5858,69,93,20,17,normal
5859,69,95,24,13,normal
5860,69,96,19,16,normal
5861,69,97,21,11,normal
5862,69,98,24,9,normal
5863,69,99,18,16,normal
5864,70,1,22,12,normal
5865,70,2,24,16,normal
5866,70,3,25,15,normal
5867,70,5,22,16,normal
5868,70,6,25,16,normal
5869,70,7,21,9,normal
5870,70,9,22,18,normal
5871,70,11,25,17,normal
5872,70,12,19,18,normal
5873,70,14,21,16,normal
5874,70,15,22,11,normal
5875,70,16,20,13,normal
5876,70,18,25,13,normal
5877,70,20,22,8,normal
5878,70,22,21,17,normal
5879,70,23,25,11,normal
5880,70,25,25,14,normal
5881,70,26,21,14,normal
5882,70,29,23,10,normal
5883,70,31,24,18,normal
5884,70,32,23,9,normal
5885,70,33,22,13,normal
5886,70,34,20,9,normal
5887,70,36,22,10,normal
5888,70,39,23,17,normal
5889,70,41,20,15,normal
5890,70,42,24,7,normal
5891,70,43,23,8,normal
5892,70,46,21,8,normal
5893,70,48,25,18,normal
5894,70,49,23,16,normal
5895,70,50,20,16,normal
5896,70,55,24,12,normal
5897,70,56,22,7,normal
5898,70,57,23,13,normal
5899,70,58,20,10,normal
5900,70,62,21,10,normal
5901,70,63,23,15,normal
5902,70,64,21,15,normal
5903,70,65,24,10,normal
5904,70,66,19,15,normal
5905,70,67,24,11,normal
5906,70,68,20,11,normal
5907,70,69,24,17,normal
5908,70,70,21,12,normal
5909,70,71,22,14,normal
5910,70,72,23,16,normal
5911,70,73,25,10,normal
5912,70,75,22,9,normal
5913,70,77,24,8,normal
5914,70,80,24,16,normal
5915,70,83,23,12,normal
5916,70,84,19,17,normal
5917,70,86,24,15,normal
5918,70,87,20,19,normal
5919,70,88,23,14,normal
5920,70,90,23,7,normal
5921,70,92,23,11,normal
5922,70,93,20,17,normal
5923,70,95,24,13,normal
5924,70,96,19,16,normal
5925,70,97,21,11,normal
5926,70,98,24,9,normal
5927,70,99,18,16,normal
5928,71,1,22,12,normal
5929,71,2,24,16,normal
5930,71,3,25,15,normal
5931,71,5,22,16,normal
5932,71,6,25,16,normal
5933,71,7,21,9,normal
5934,71,9,23,18,normal
5935,71,11,25,17,normal
5936,71,12,19,18,normal
5937,71,14,21,16,normal
5938,71,15,22,11,normal
5939,71,16,21,13,normal
5940,71,18,25,13,normal
5941,71,20,22,8,normal
5942,71,22,22,17,normal
5943,71,23,25,12,normal
5944,71,25,25,14,normal
5945,71,26,21,14,normal
5946,71,29,23,10,normal
5947,71,31,24,18,normal
5948,71,32,23,9,normal
5949,71,33,22,13,normal
5950,71,34,20,9,normal
5951,71,36,22,10,normal
5952,71,39,23,17,normal
5953,71,41,20,15,normal
5954,71,42,24,7,normal
5955,71,43,23,8,normal
5956,71,46,21,8,normal
5957,71,48,25,18,normal
5958,71,49,23,16,normal
5959,71,50,20,16,normal
5960,71,55,24,12,normal
5961,71,56,22,7,normal
5962,71,57,23,13,normal
5963,71,58,20,10,normal
5964,71,62,21,10,normal
5965,71,63,23,15,normal
5966,71,64,21,15,normal
5967,71,65,24,10,normal
5968,71,66,19,14,normal
5969,71,67,24,11,normal
5970,71,68,20,11,normal
5971,71,69,24,17,normal
5972,71,70,21,12,normal
5973,71,71,22,14,normal
5974,71,72,23,16,normal
5975,71,73,25,10,normal
5976,71,75,22,9,normal
5977,71,77,24,8,normal
5978,71,80,24,16,normal
5979,71,83,23,12,normal
5980,71,84,19,17,normal
5981,71,86,24,15,normal
5982,71,87,20,18,normal
5983,71,88,24,14,normal
5984,71,90,23,7,normal
5985,71,92,23,11,normal
5986,71,93,20,17,normal
5987,71,95,24,13,normal
5988,71,96,19,16,normal
5989,71,97,21,11,normal
5990,71,98,25,9,normal
5991,71,99,18,16,normal
5992,72,1,22,12,normal
5993,72,2,24,16,normal
5994,72,3,25,15,normal
5995,72,5,22,16,normal
5996,72,6,25,16,normal
5997,72,7,21,9,normal
5998,72,9,23,18,normal
5999,72,11,25,17,normal
6000,72,12,19,18,normal
6001,72,14,21,16,normal
6002,72,15,22,11,normal
6003,72,16,21,13,normal
6004,72,18,25,13,normal
6005,72,20,22,8,normal
6006,72,22,22,17,normal
6007,72,23,25,12,normal
6008,72,25,25,14,normal
6009,72,26,21,14,normal
6010,72,29,23,10,normal
6011,72,31,24,18,normal
6012,72,32,23,9,normal
6013,72,33,22,13,normal
6014,72,34,20,9,normal
6015,72,36,22,10,normal
6016,72,39,23,17,normal
6017,72,41,20,14,normal
6018,72,42,24,7,normal
6019,72,43,23,8,normal
6020,72,46,20,8,normal
6021,72,48,25,18,normal
6022,72,49,23,16,normal
6023,72,50,20,16,normal
6024,72,55,24,12,normal
6025,72,56,22,7,normal
6026,72,57,23,13,normal
6027,72,58,20,10,normal
6028,72,62,21,10,normal
6029,72,63,23,15,normal
6030,72,64,22,15,normal
6031,72,65,24,10,normal
6032,72,66,19,14,normal
6033,72,67,24,11,normal
6034,72,68,20,12,normal
6035,72,69,24,17,normal
6036,72,70,21,12,normal
6037,72,71,23,14,normal
6038,72,72,23,16,normal
6039,72,73,25,10,normal
6040,72,75,22,9,normal
6041,72,77,24,9,normal
6042,72,80,24,16,normal
6043,72,83,23,12,normal
6044,72,84,19,17,normal
6045,72,86,24,15,normal
6046,72,87,20,18,normal
6047,72,88,24,14,normal
6048,72,90,23,7,normal
6049,72,92,23,11,normal
6050,72,93,21,17,normal
6051,72,95,24,13,normal
6052,72,96,19,16,normal
6053,72,97,21,11,normal
6054,72,98,25,9,normal
6055,72,99,18,16,normal
6056,73,1,22,12,normal
6057,73,2,24,16,normal
6058,73,3,25,15,normal
6059,73,5,22,16,normal
6060,73,6,25,16,normal
6061,73,7,21,9,normal
6062,73,9,23,18,normal
6063,73,11,25,17,normal
6064,73,12,19,18,normal
6065,73,14,21,16,normal
6066,73,15,22,11,normal
6067,73,16,21,13,normal
6068,73,18,25,13,normal
6069,73,20,22,8,normal
6070,73,22,22,17,normal
6071,73,23,25,12,normal
6072,73,25,25,14,normal
6073,73,26,22,14,normal
6074,73,29,23,10,normal
6075,73,31,24,18,normal
6076,73,32,23,9,normal
6077,73,33,22,13,normal
6078,73,34,20,9,normal
6079,73,36,22,10,normal
6080,73,39,23,17,normal
6081,73,41,20,14,normal
6082,73,42,25,7,normal
6083,73,43,23,8,normal
6084,73,46,21,8,normal
6085,73,48,25,18,normal
6086,73,49,23,16,normal
6087,73,50,20,16,normal
6088,73,55,24,12,normal
6089,73,56,22,7,normal
6090,73,57,23,13,normal
6091,73,58,20,11,normal
6092,73,62,21,10,normal
6093,73,63,23,15,normal
6094,73,64,22,15,normal
6095,73,65,24,10,normal
6096,73,66,19,14,normal
6097,73,67,24,11,normal
6098,73,68,20,12,normal
6099,73,69,24,17,normal
6100,73,70,21,12,normal
6101,73,71,23,14,normal
6102,73,72,23,16,normal
6103,73,73,25,11,normal
6104,73,75,22,9,normal
6105,73,77,24,9,normal
6106,73,80,24,16,normal
6107,73,83,23,12,normal
6108,73,84,19,17,normal
6109,73,86,24,15,normal
6110,73,87,20,17,normal
6111,73,88,24,14,normal
6112,73,90,23,7,normal
6113,73,92,23,11,normal
6114,73,93,21,17,normal
6115,73,95,24,13,normal
6116,73,96,19,16,normal
6117,73,97,21,11,normal
6118,73,98,25,8,normal
6119,73,99,18,16,normal
6120,74,1,22,12,normal
6121,74,2,24,16,normal
6122,74,3,25,15,normal
6123,74,5,22,16,normal
6124,74,6,25,16,normal
6125,74,7,21,9,normal
6126,74,9,23,18,normal
6127,74,11,25,17,normal
6128,74,12,19,18,normal
6129,74,14,21,15,normal
6130,74,15,22,11,normal
6131,74,16,21,13,normal
6132,74,18,25,13,normal
6133,74,20,22,8,normal
6134,74,22,22,17,normal
6135,74,25,25,14,normal
6136,74,26,22,14,normal
6137,74,29,23,10,normal
6138,74,31,24,18,normal
6139,74,32,23,9,normal
6140,74,33,22,13,normal
6141,74,34,20,10,normal
6142,74,36,22,10,normal
6143,74,39,23,17,normal
6144,74,41,21,14,normal
6145,74,42,25,7,normal
6146,74,43,23,8,normal
6147,74,46,21,8,normal
6148,74,48,25,18,normal
6149,74,49,23,16,normal
6150,74,50,20,16,normal
6151,74,55,24,12,normal
6152,74,56,22,7,normal
6153,74,57,23,13,normal
6154,74,58,20,11,normal
6155,74,62,21,10,normal
6156,74,63,23,15,normal
6157,74,64,22,15,normal
6158,74,65,24,10,normal
6159,74,66,19,14,normal
6160,74,67,24,11,normal
6161,74,68,20,12,normal
6162,74,69,24,17,normal
6163,74,70,21,12,normal
6164,74,71,23,14,normal
6165,74,72,23,16,normal
6166,74,73,25,11,normal
6167,74,75,22,9,normal
6168,74,77,24,9,normal
6169,74,80,24,16,normal
6170,74,83,23,12,normal
6171,74,84,19,17,normal
6172,74,86,24,15,normal
6173,74,87,20,17,normal
6174,74,88,24,14,normal
6175,74,90,23,7,normal
6176,74,92,23,11,normal
6177,74,93,21,17,normal
6178,74,95,24,13,normal
6179,74,96,19,15,normal
6180,74,97,21,11,normal
6181,74,98,25,9,normal
6182,74,99,18,16,normal
6183,75,1,22,12,normal
6184,75,2,24,16,normal
6185,75,3,25,15,normal
6186,75,5,22,16,normal
6187,75,6,25,16,normal
6188,75,7,21,9,normal
6189,75,9,23,18,normal
6190,75,11,25,17,normal
6191,75,12,19,18,normal
6192,75,14,21,15,normal
6193,75,15,22,11,normal
6194,75,16,21,13,normal
6195,75,20,22,8,normal
6196,75,22,22,17,normal
6197,75,25,25,14,normal
6198,75,26,22,14,normal
6199,75,29,23,10,normal
6200,75,31,24,18,normal
6201,75,32,23,9,normal
6202,75,33,22,13,normal
6203,75,34,20,10,normal
6204,75,36,22,10,normal
6205,75,39,23,17,normal
6206,75,41,21,14,normal
6207,75,42,25,8,normal
6208,75,43,23,8,normal
6209,75,46,21,8,normal
6210,75,48,25,18,normal
6211,75,49,23,16,normal
6212,75,50,21,16,normal
6213,75,55,24,12,normal
6214,75,56,22,7,normal
6215,75,57,23,13,normal
6216,75,58,20,11,normal
6217,75,62,21,10,normal
6218,75,63,23,15,normal
6219,75,64,22,15,normal
6220,75,65,24,10,normal
6221,75,66,20,14,normal
6222,75,67,24,11,normal
6223,75,68,20,12,normal
6224,75,69,24,17,normal
6225,75,70,21,12,normal
6226,75,71,23,14,normal
6227,75,72,23,16,normal
6228,75,73,25,11,normal
6229,75,75,22,9,normal
6230,75,77,24,9,normal
6231,75,80,24,16,normal
6232,75,83,23,12,normal
6233,75,84,19,17,normal
6234,75,86,24,15,normal
6235,75,87,20,17,normal
6236,75,88,24,14,normal
6237,75,90,23,7,normal
6238,75,92,23,11,normal
6239,75,93,21,17,normal
6240,75,95,24,13,normal
6241,75,96,19,16,normal
6242,75,97,21,11,normal
6243,75,98,25,10,normal
6244,75,99,18,17,normal
6245,76,1,22,12,normal
6246,76,2,24,16,normal
6247,76,3,25,15,normal
6248,76,5,22,16,normal
6249,76,6,25,16,normal
6250,76,7,21,9,normal
6251,76,9,23,18,normal
6252,76,11,25,17,normal
6253,76,12,20,18,normal
6254,76,14,21,15,normal
6255,76,15,22,11,normal
6256,76,16,21,13,normal
6257,76,20,22,8,normal
6258,76,22,22,17,normal
6259,76,25,25,13,normal
6260,76,26,22,14,normal
6261,76,29,23,10,normal
6262,76,31,24,18,normal
6263,76,32,23,9,normal
6264,76,33,22,13,normal
6265,76,34,20,10,normal
6266,76,36,22,10,normal
6267,76,39,23,17,normal
6268,76,41,21,14,normal
6269,76,42,25,8,normal
6270,76,43,23,8,normal
6271,76,46,21,8,normal
6272,76,48,25,19,normal
6273,76,49,23,16,normal
6274,76,50,21,16,normal
6275,76,55,24,12,normal
6276,76,56,22,7,normal
6277,76,57,23,13,normal
6278,76,58,20,11,normal
6279,76,62,21,10,normal
6280,76,63,23,15,normal
6281,76,64,22,15,normal
6282,76,65,24,10,normal
6283,76,66,20,14,normal
6284,76,67,24,11,normal
6285,76,68,20,12,normal
6286,76,69,24,17,normal
6287,76,70,21,12,normal
6288,76,71,23,14,normal
6289,76,72,23,16,normal
6290,76,73,25,11,normal
6291,76,75,22,9,normal
6292,76,77,25,9,normal
6293,76,80,24,16,normal
6294,76,83,23,12,normal
6295,76,84,19,17,normal
6296,76,86,24,15,normal
6297,76,87,20,17,normal
6298,76,88,24,14,normal
6299,76,90,23,7,normal
6300,76,92,23,11,normal
6301,76,93,21,17,normal
6302,76,95,24,13,normal
6303,76,96,20,16,normal
6304,76,97,21,11,normal
6305,76,98,25,10,normal
6306,76,99,18,16,normal
6307,77,1,22,12,normal
6308,77,2,24,16,normal
6309,77,3,25,15,normal
6310,77,5,22,16,normal
6311,77,6,25,16,normal
6312,77,7,21,9,normal
6313,77,9,23,18,normal
6314,77,11,25,17,normal
6315,77,12,20,18,normal
6316,77,14,21,15,normal
6317,77,15,22,11,normal
6318,77,16,21,13,normal
6319,77,20,22,8,normal
6320,77,22,22,17,normal
6321,77,25,25,12,normal
6322,77,26,22,14,normal
6323,77,29,23,10,normal
6324,77,31,24,18,normal
6325,77,32,23,9,normal
6326,77,33,22,13,normal
6327,77,34,20,10,normal
6328,77,36,22,10,normal
6329,77,39,23,17,normal
6330,77,41,21,14,normal
6331,77,42,25,8,normal
6332,77,43,23,8,normal
6333,77,46,21,8,normal
6334,77,48,25,18,normal
6335,77,49,23,16,normal
6336,77,50,21,16,normal
6337,77,55,24,12,normal
6338,77,56,22,7,normal
6339,77,57,23,13,normal
6340,77,58,20,11,normal
6341,77,62,21,10,normal
6342,77,63,23,15,normal
6343,77,64,22,15,normal
6344,77,65,24,10,normal
6345,77,66,20,14,normal
6346,77,67,24,11,normal
6347,77,68,20,12,normal
6348,77,69,24,17,normal
6349,77,70,21,12,normal
6350,77,71,23,14,normal
6351,77,72,23,16,normal
6352,77,73,25,12,normal
